dt,Цена на арматуру,Индекс стоимости грузоперевозок,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",year,month,day,quarter
2020-06-01,33000.0,914.0,6025.0,238.0,14834.0,13739.0,14631.0,97.0,306.0,4500.0,110.0,241.0,225.0,295.0,255.0,4150.0,13058.0,92.5,6350.0,11475.0,13257.0,6575.0,296.0,2402.5,4075.0,20100.0,111.0,5725.0,262.5,14911.0,5625.0,253.0,5530.0,4275.0,312.0,302.5,5645.0,4206.0,2399.0,44.0,63.0,89.0,96.0,113.0,2020,6,1,2
2020-06-08,33000.0,916.0,6025.0,243.0,14309.0,13629.0,14467.0,101.0,305.0,4500.0,111.5,247.0,230.0,295.0,260.0,4150.0,12702.0,96.0,6350.0,9625.0,13091.0,6575.0,307.0,2880.0,4025.0,20100.0,108.0,5695.0,267.5,14185.0,5625.0,258.0,5530.0,4275.0,313.5,302.5,5645.0,4206.0,2399.0,44.0,63.0,89.0,96.0,113.0,2020,6,8,2
2020-06-15,33000.0,915.0,6025.0,250.0,14363.0,13702.0,14523.0,105.0,312.0,4500.0,111.5,253.0,236.0,300.0,270.0,4150.0,12777.0,98.0,6350.0,9625.0,13162.0,6575.0,305.0,2880.0,4025.0,20100.0,109.0,5695.0,267.5,13844.0,5625.0,265.0,5530.0,4275.0,320.0,307.5,5645.0,4206.0,2399.0,44.0,63.0,89.0,96.0,113.0,2020,6,15,2
2020-06-22,33700.0,937.0,6025.0,245.0,15019.0,13394.0,14771.0,104.0,312.5,4500.0,108.5,250.0,235.0,313.0,281.0,4150.0,13367.0,96.0,6350.0,9625.0,13613.0,6575.0,318.0,2880.0,4025.0,20100.0,111.0,5695.0,262.5,13687.0,5625.0,264.0,5530.0,4275.0,322.5,310.0,5645.0,4206.0,2399.0,44.0,63.0,89.0,96.0,113.0,2020,6,22,2
2020-06-29,34500.0,950.0,6025.0,237.0,15611.0,13549.0,15210.0,104.0,312.5,4500.0,106.5,244.0,230.0,313.0,265.0,4150.0,13917.0,96.0,6350.0,9625.0,14018.0,6575.0,315.0,2880.0,4025.0,20100.0,115.0,5695.0,260.0,14474.0,5625.0,257.0,5530.0,4275.0,323.5,310.0,5566.0,4012.0,2304.0,42.0,61.0,88.0,98.5,117.5,2020,6,29,2
2020-07-06,34500.0,965.0,4700.0,235.0,16135.0,13680.0,15502.0,101.0,319.0,4000.0,106.5,244.0,230.0,305.0,257.0,3225.0,14252.0,92.0,5000.0,8550.0,14232.0,5725.0,310.0,2600.0,4580.0,20250.0,116.0,6240.0,260.0,14956.0,4750.0,255.0,4610.0,3850.0,321.0,320.0,5566.0,4012.0,2304.0,42.0,61.0,88.0,98.5,117.5,2020,7,6,3
2020-07-13,35000.0,965.0,4700.0,233.0,16093.0,13891.0,15694.0,105.0,322.5,4000.0,108.0,241.0,230.0,313.0,257.0,3225.0,14385.0,95.0,5000.0,8550.0,14462.0,5725.0,317.0,2600.0,4580.0,20250.0,116.0,6240.0,262.5,15346.0,4750.0,255.0,4610.0,3850.0,325.0,320.0,5566.0,4012.0,2304.0,42.0,61.0,88.0,98.5,117.5,2020,7,13,3
2020-07-20,35000.0,991.0,4700.0,236.0,16450.0,14243.0,15809.0,112.0,325.0,4000.0,109.0,239.0,235.0,320.0,257.0,3225.0,14749.0,99.5,5000.0,8550.0,14664.0,5725.0,323.0,2600.0,4580.0,20250.0,110.0,6240.0,267.5,16007.0,4750.0,259.0,4610.0,3850.0,327.5,325.0,5566.0,4012.0,2304.0,42.0,61.0,88.0,98.5,117.5,2020,7,20,3
2020-07-27,35100.0,1008.0,4700.0,245.0,16575.0,14357.0,16100.0,110.0,327.5,4000.0,108.0,248.0,245.0,320.0,267.0,3225.0,15036.0,97.5,5000.0,8550.0,14979.0,5725.0,323.0,2600.0,4580.0,20250.0,111.0,6240.0,272.5,16443.0,4750.0,269.0,4610.0,3850.0,327.5,331.0,6256.0,4645.0,2577.0,46.0,70.0,98.0,100.5,120.0,2020,7,27,3
2020-08-03,35100.0,1016.0,4700.0,255.0,17052.0,14364.0,16548.0,110.0,332.5,4000.0,109.0,256.0,252.0,320.0,273.0,3225.0,15399.0,97.5,5000.0,8550.0,15362.0,5725.0,325.0,2600.0,4580.0,20250.0,111.0,6240.0,275.0,16775.0,4750.0,277.0,4610.0,3850.0,330.0,332.5,6256.0,4645.0,2577.0,46.0,70.0,98.0,100.5,120.0,2020,8,3,3
2020-08-10,35200.0,1024.0,4700.0,264.0,17468.0,14462.0,16807.0,119.0,345.5,4000.0,112.5,263.0,257.0,337.0,278.0,3225.0,15815.0,105.5,5000.0,8700.0,15826.0,5725.0,335.0,2765.0,4825.0,20250.0,107.0,6575.0,285.0,17173.0,4750.0,283.0,4610.0,3850.0,335.0,345.0,6256.0,4645.0,2577.0,46.0,70.0,98.0,100.5,120.0,2020,8,10,3
2020-08-17,35500.0,1009.0,4700.0,266.0,17434.0,14797.0,17205.0,122.0,347.5,4000.0,112.5,264.0,259.0,340.0,293.0,3225.0,16070.0,108.5,5000.0,8700.0,16267.0,5725.0,342.0,2765.0,4825.0,20250.0,106.0,6575.0,287.5,17596.0,4750.0,285.0,4610.0,3850.0,335.0,347.5,6256.0,4645.0,2577.0,46.0,70.0,98.0,100.5,120.0,2020,8,17,3
2020-08-24,36500.0,1014.0,4700.0,261.0,17836.0,15637.0,17550.0,127.0,347.5,4000.0,117.0,263.0,253.0,340.0,305.0,3225.0,16335.0,113.5,5000.0,8700.0,16626.0,5725.0,342.0,2765.0,4825.0,20250.0,106.0,6575.0,285.0,17907.0,4750.0,282.0,4610.0,3850.0,337.5,347.5,6256.0,4645.0,2577.0,46.0,70.0,98.0,100.5,120.0,2020,8,24,3
2020-08-31,37200.0,1029.0,4700.0,265.0,17989.0,15744.0,17534.0,123.0,347.5,4000.0,116.0,267.0,260.0,340.0,308.0,3225.0,16380.0,111.0,5000.0,8700.0,16583.0,5725.0,345.0,2765.0,4825.0,20250.0,107.0,6575.0,285.0,18075.0,4750.0,288.0,4610.0,3850.0,359.0,348.5,6418.0,4936.0,2651.0,47.0,75.0,103.0,107.5,136.5,2020,8,31,3
2020-09-07,37500.0,1041.0,4700.0,275.0,17983.0,16233.0,17520.0,127.0,361.0,4000.0,121.5,278.0,270.0,350.0,310.0,3225.0,16554.0,114.5,5000.0,9550.0,16595.0,5725.0,354.0,3060.0,6050.0,20550.0,108.0,7570.0,292.5,18417.0,4750.0,298.0,4610.0,3850.0,365.0,355.0,6418.0,4936.0,2651.0,47.0,75.0,103.0,107.5,136.5,2020,9,7,3
2020-09-14,37500.0,1030.0,4700.0,280.0,18039.0,16547.0,17869.0,128.0,367.5,4000.0,127.5,282.0,276.0,365.0,314.0,3225.0,17172.0,114.5,5000.0,9550.0,16887.0,5725.0,360.0,3060.0,6950.0,20550.0,113.0,7570.0,297.5,18961.0,4750.0,301.0,4610.0,3850.0,375.0,362.5,6418.0,4936.0,2651.0,47.0,75.0,103.0,107.5,136.5,2020,9,14,3
2020-09-21,38000.0,1023.0,4700.0,273.0,19027.0,16672.0,18270.0,126.0,375.0,4000.0,129.5,282.0,273.0,365.0,314.0,3225.0,17817.0,112.5,5000.0,9550.0,17320.0,5725.0,369.0,3060.0,5625.0,20550.0,125.0,7570.0,295.0,19405.0,4750.0,296.0,4610.0,3850.0,387.5,362.5,6418.0,4936.0,2651.0,47.0,75.0,103.0,107.5,136.5,2020,9,21,3
2020-09-28,38500.0,1020.0,4700.0,272.0,19507.0,17257.0,18706.0,117.0,371.0,4000.0,120.5,283.0,273.0,360.0,305.0,3225.0,18220.0,103.5,5000.0,9550.0,17687.0,5725.0,363.0,2980.0,5625.0,20550.0,135.0,7570.0,295.0,19591.0,4750.0,295.0,4610.0,3850.0,383.5,362.5,7441.0,6257.0,2888.0,50.0,97.0,119.0,114.5,139.5,2020,9,28,3
2020-10-05,39500.0,1038.0,4850.0,265.0,19744.0,17768.0,18923.0,121.0,372.0,4000.0,123.5,275.0,266.0,350.0,305.0,3225.0,18492.0,107.5,5300.0,9550.0,17962.0,5725.0,348.0,3390.0,6150.0,22350.0,138.0,8445.0,287.5,19934.0,4750.0,290.0,4680.0,3850.0,370.0,367.5,7441.0,6257.0,2888.0,50.0,97.0,119.0,114.5,139.5,2020,10,5,4
2020-10-12,40000.0,1021.0,4850.0,260.0,19928.0,17982.0,19099.0,124.0,372.0,4000.0,126.0,265.0,260.0,353.0,302.0,3225.0,18681.0,110.5,5300.0,9550.0,18201.0,5725.0,355.0,3390.0,6150.0,22350.0,135.0,8445.0,282.5,20070.0,4750.0,285.0,4680.0,3850.0,367.5,367.5,7441.0,6257.0,2888.0,50.0,97.0,119.0,114.5,139.5,2020,10,12,4
2020-10-19,39500.0,1003.0,4850.0,260.0,19716.0,17973.0,19062.0,121.0,370.0,4000.0,124.0,266.0,260.0,353.0,301.0,3225.0,18466.0,106.0,5300.0,9550.0,18148.0,5725.0,355.0,3390.0,6150.0,22350.0,123.0,8445.0,272.5,20070.0,4750.0,286.0,4680.0,3850.0,369.5,367.5,7441.0,6257.0,2888.0,50.0,97.0,119.0,114.5,139.5,2020,10,19,4
2020-10-26,39500.0,997.0,4850.0,264.0,19708.0,18031.0,18857.0,119.0,370.0,4000.0,126.0,270.0,262.0,353.0,301.0,3225.0,18526.0,103.5,5300.0,9550.0,18044.0,5725.0,359.0,3390.0,6150.0,22350.0,112.0,8445.0,277.5,20063.0,4750.0,290.0,4680.0,3850.0,375.0,370.0,8225.0,6210.0,3330.0,56.0,94.0,131.0,111.0,136.5,2020,10,26,4
2020-11-02,39500.0,1013.0,4850.0,265.0,19823.0,18089.0,18906.0,116.0,370.0,4000.0,125.0,272.0,264.0,353.0,303.0,3225.0,18742.0,100.5,5300.0,9550.0,18080.0,5725.0,359.0,3390.0,6150.0,22350.0,111.0,8445.0,277.5,20215.0,4750.0,292.0,4680.0,3850.0,375.0,370.0,8225.0,6210.0,3330.0,56.0,94.0,131.0,111.0,136.5,2020,11,2,4
2020-11-09,39500.0,1022.0,4850.0,269.0,20125.0,18438.0,19351.0,118.0,372.5,4050.0,128.0,277.0,266.0,360.0,308.0,3225.0,19029.0,102.5,5300.0,9550.0,18508.0,5725.0,370.0,3445.0,6650.0,23100.0,115.0,8445.0,280.0,20562.0,4750.0,296.0,4680.0,3850.0,378.5,377.5,8225.0,6210.0,3330.0,56.0,94.0,131.0,111.0,136.5,2020,11,9,4
2020-11-16,39500.0,1006.0,4850.0,281.0,20199.0,18723.0,19672.0,123.0,385.0,4050.0,132.0,291.0,280.0,375.0,325.0,3225.0,19116.0,107.5,5300.0,9550.0,18760.0,5725.0,379.0,3445.0,6650.0,23100.0,116.0,8445.0,282.5,20650.0,4750.0,310.0,4680.0,3850.0,392.5,393.5,8225.0,6210.0,3330.0,56.0,94.0,131.0,111.0,136.5,2020,11,16,4
2020-11-23,39500.0,1006.0,4850.0,303.0,20488.0,19062.0,20073.0,127.0,408.5,4050.0,135.0,310.0,300.0,395.0,335.0,3225.0,19331.0,111.5,5300.0,9550.0,19154.0,5725.0,405.0,3445.0,6650.0,23100.0,114.0,8445.0,292.5,20966.0,4750.0,330.0,4680.0,3850.0,430.0,412.5,8225.0,6210.0,3330.0,56.0,94.0,131.0,111.0,136.5,2020,11,23,4
2020-11-30,41500.0,1031.0,4850.0,322.0,21016.0,18927.0,20698.0,129.0,430.0,4050.0,137.0,320.0,315.0,430.0,340.0,3225.0,19632.0,113.5,5300.0,9550.0,19729.0,5725.0,435.0,3445.0,6650.0,23100.0,118.0,8445.0,312.5,21348.0,4750.0,350.0,4680.0,3850.0,453.5,464.0,8184.0,6382.0,3442.0,57.0,95.0,130.0,117.0,145.5,2020,11,30,4
2020-12-07,42500.0,1034.0,4850.0,330.0,21464.0,19187.0,21376.0,137.0,474.0,4050.0,147.0,340.0,320.0,440.0,380.0,3225.0,20299.0,121.5,5300.0,9550.0,20457.0,5725.0,470.0,3440.0,6635.0,24600.0,121.0,8450.0,327.5,21786.0,4750.0,360.0,4680.0,3850.0,460.0,481.0,8184.0,6382.0,3442.0,57.0,95.0,130.0,117.0,145.5,2020,12,7,4
2020-12-14,51000.0,1030.0,4850.0,372.0,22924.0,19772.0,22459.0,153.0,490.0,4050.0,157.0,380.0,365.0,485.0,390.0,3225.0,21377.0,137.5,5300.0,9550.0,21690.0,5725.0,490.0,3440.0,6635.0,24600.0,122.0,8450.0,357.5,22629.0,4750.0,400.0,4680.0,3850.0,482.5,506.0,8184.0,6382.0,3442.0,57.0,95.0,130.0,117.0,145.5,2020,12,14,4
2020-12-21,58000.0,1040.0,4850.0,415.0,24467.0,20725.0,23828.0,158.0,500.0,4050.0,163.0,418.0,405.0,505.0,455.0,3225.0,22925.0,142.5,5300.0,9550.0,23142.0,5725.0,515.0,3440.0,6635.0,24600.0,123.0,8450.0,387.5,23676.0,4750.0,440.0,4680.0,3850.0,517.5,527.5,8184.0,6382.0,3442.0,57.0,95.0,130.0,117.0,145.5,2020,12,21,4
2020-12-28,61000.0,1051.0,4850.0,442.0,26167.0,22224.0,26123.0,168.0,510.0,4050.0,184.0,447.0,433.0,535.0,475.0,3225.0,24565.0,152.5,5300.0,9550.0,25395.0,5725.0,540.0,3440.0,6635.0,24600.0,126.0,8450.0,407.5,25382.0,4750.0,470.0,4680.0,3850.0,555.0,562.5,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,2020,12,28,4
2021-01-04,61000.0,1103.0,4850.0,450.0,27485.0,23365.0,27402.0,161.0,522.5,4050.0,181.0,454.0,440.0,535.0,475.0,3225.0,26082.0,145.5,5300.0,9550.0,26802.0,5725.0,540.0,3440.0,6635.0,24600.0,129.0,8450.0,412.5,27156.0,4750.0,477.0,4680.0,3850.0,555.0,562.5,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,2021,1,4,1
2021-01-11,61000.0,1092.0,5050.0,455.0,27884.0,23572.0,28007.0,168.0,545.0,4350.0,190.0,457.0,443.0,550.0,480.0,3425.0,26461.0,152.5,6850.0,11350.0,27134.0,6325.0,555.0,4025.0,8100.0,32375.0,131.0,9885.0,412.5,27967.0,6250.0,480.0,5370.0,4100.0,572.5,567.5,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,2021,1,11,1
2021-01-18,62000.0,1006.0,5050.0,440.0,27893.0,24195.0,28134.0,171.0,545.0,4350.0,194.0,445.0,428.0,550.0,480.0,3425.0,26348.0,155.5,6850.0,11350.0,27297.0,6325.0,555.0,4025.0,8100.0,32375.0,138.0,9885.0,402.5,27545.0,6250.0,465.0,5370.0,4100.0,572.5,562.5,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,2021,1,18,1
2021-01-25,62000.0,1031.0,5050.0,410.0,28573.0,25479.0,28415.0,170.0,535.0,4350.0,196.0,414.0,403.0,520.0,455.0,3425.0,27178.0,154.5,6850.0,11350.0,27647.0,6325.0,525.0,4025.0,8100.0,32375.0,151.0,9885.0,382.5,27983.0,6250.0,440.0,5370.0,4100.0,540.0,545.0,8216.0,6236.0,3432.0,56.0,94.0,131.0,148.5,175.0,2021,1,25,1
2021-02-01,59000.0,1037.0,5050.0,380.0,28416.0,25579.0,28503.0,163.0,520.0,4350.0,192.0,392.0,380.0,490.0,417.0,3425.0,27494.0,147.5,6850.0,11350.0,27662.0,6325.0,505.0,4025.0,8100.0,32375.0,171.0,9885.0,367.5,28246.0,6250.0,415.0,5370.0,4100.0,520.0,515.0,9443.0,7682.0,4008.0,64.0,118.0,151.0,166.0,189.0,2021,2,1,1
2021-02-08,55000.0,1031.0,7000.0,366.0,28187.0,25285.0,28002.0,154.0,510.0,5950.0,183.0,370.0,363.0,480.0,397.0,5150.0,27253.0,138.5,7950.0,14500.0,27102.0,8375.0,495.0,6600.0,9585.0,29875.0,172.0,11515.0,367.5,28177.0,8000.0,398.0,7000.0,4900.0,517.5,505.0,9443.0,7682.0,4008.0,64.0,118.0,151.0,166.0,189.0,2021,2,8,1
2021-02-15,51500.0,1038.0,7000.0,375.0,26751.0,24914.0,26993.0,164.0,522.5,5950.0,189.0,375.0,370.0,485.0,415.0,5150.0,26000.0,148.5,7950.0,14500.0,25834.0,8375.0,500.0,6600.0,9585.0,29875.0,165.0,11515.0,382.5,27643.0,8000.0,407.0,7000.0,4900.0,520.0,527.5,9443.0,7682.0,4008.0,64.0,118.0,151.0,166.0,189.0,2021,2,15,1
2021-02-22,48500.0,1059.0,7000.0,387.0,25897.0,24774.0,25779.0,170.0,530.0,5950.0,190.0,388.0,380.0,500.0,440.0,5150.0,25440.0,154.5,7950.0,14500.0,24638.0,8375.0,520.0,6600.0,9585.0,29875.0,159.0,11515.0,397.5,27158.0,8000.0,418.0,7000.0,4900.0,520.0,545.0,9443.0,7682.0,4008.0,64.0,118.0,151.0,166.0,189.0,2021,2,22,1
2021-03-01,48000.0,1098.0,7000.0,415.0,26494.0,24850.0,25524.0,174.0,544.0,5950.0,195.0,417.0,410.0,510.0,445.0,5150.0,25314.0,162.5,7950.0,14500.0,24653.0,8375.0,525.0,6600.0,9585.0,29875.0,154.0,11515.0,422.5,27240.0,8000.0,445.0,7000.0,4900.0,542.5,556.5,11218.0,9905.0,6679.0,93.0,152.0,179.0,167.0,191.5,2021,3,1,1
2021-03-08,49000.0,1091.0,8250.0,425.0,26694.0,25336.0,26096.0,176.0,570.0,6600.0,201.0,425.0,422.0,520.0,460.0,5700.0,26011.0,164.5,8450.0,19500.0,25029.0,8475.0,546.0,4075.0,9425.0,30875.0,148.0,11575.0,437.5,27254.0,7800.0,460.0,7440.0,5900.0,562.5,569.0,11218.0,9905.0,6679.0,93.0,152.0,179.0,167.0,191.5,2021,3,8,1
2021-03-15,50500.0,1087.0,8250.0,405.0,26961.0,26291.0,26877.0,168.0,557.5,6600.0,194.0,412.0,407.0,530.0,460.0,5700.0,26177.0,156.5,8450.0,19500.0,25843.0,8475.0,546.0,4075.0,9425.0,30875.0,142.0,11575.0,432.5,27738.0,7800.0,445.0,7440.0,5900.0,560.0,560.0,11218.0,9905.0,6679.0,93.0,152.0,179.0,167.0,191.5,2021,3,15,1
2021-03-22,50800.0,1071.0,8250.0,390.0,27526.0,26498.0,27680.0,164.0,559.0,6600.0,190.5,400.0,390.0,530.0,434.0,5700.0,26624.0,152.5,8450.0,19500.0,26670.0,8475.0,545.0,4075.0,9425.0,30875.0,138.0,11575.0,427.5,28137.0,7800.0,427.0,7440.0,5900.0,557.5,567.5,11218.0,9905.0,6679.0,93.0,152.0,179.0,167.0,191.5,2021,3,22,1
2021-03-29,51500.0,1057.0,8250.0,382.0,28225.0,27172.0,28656.0,160.0,555.0,6600.0,190.5,393.0,380.0,530.0,438.0,5700.0,27371.0,148.5,8450.0,19500.0,27585.0,8475.0,545.0,4075.0,9425.0,30875.0,136.0,11575.0,425.0,28832.0,7800.0,417.0,7440.0,5900.0,557.5,565.0,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0,2021,3,29,1
2021-04-05,53500.0,1074.0,8600.0,393.0,28804.0,27524.0,28998.0,167.0,556.0,7150.0,201.5,400.0,390.0,510.0,442.0,6250.0,27728.0,155.5,9500.0,21850.0,27967.0,8475.0,545.0,4550.0,10375.0,37600.0,138.0,12825.0,425.0,29311.0,7800.0,428.0,7870.0,6650.0,549.0,563.5,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0,2021,4,5,2
2021-04-12,54500.0,1058.0,8600.0,398.0,28948.0,27737.0,28730.0,171.0,558.5,7150.0,205.5,407.0,392.0,520.0,455.0,6250.0,27676.0,159.5,9500.0,21850.0,27727.0,8475.0,550.0,4550.0,10375.0,37600.0,138.0,12825.0,427.5,29418.0,7800.0,431.0,7870.0,6650.0,567.5,562.5,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0,2021,4,12,2
2021-04-19,58500.0,1055.0,8600.0,395.0,28798.0,27700.0,28318.0,175.0,570.0,7150.0,210.0,405.0,388.0,540.0,460.0,6250.0,27420.0,158.5,9500.0,21850.0,27434.0,8475.0,550.0,4550.0,10375.0,37600.0,138.0,12825.0,427.5,29405.0,7800.0,428.0,7870.0,6650.0,572.5,563.0,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0,2021,4,19,2
2021-04-26,60500.0,1050.0,8600.0,395.0,28571.0,27709.0,27879.0,185.0,574.0,7150.0,219.0,407.0,388.0,540.0,456.0,6250.0,27481.0,160.0,9500.0,21850.0,26981.0,8475.0,565.0,4550.0,10375.0,37600.0,138.0,12825.0,431.5,29309.0,7800.0,425.0,7870.0,6650.0,572.5,580.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,2021,4,26,2
2021-05-03,62500.0,1060.0,8600.0,405.0,28138.0,27722.0,27484.0,191.0,581.0,7150.0,228.0,415.0,400.0,560.0,466.0,6250.0,27325.0,166.0,9500.0,21850.0,26450.0,8475.0,580.0,4550.0,10375.0,37600.0,138.0,12825.0,440.0,29031.0,7800.0,438.0,7870.0,6650.0,577.5,590.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,2021,5,3,2
2021-05-10,63500.0,1094.0,8600.0,437.0,27905.0,27700.0,27155.0,197.0,607.5,7150.0,233.0,445.0,432.0,590.0,471.0,6250.0,27092.0,172.0,9500.0,22250.0,26104.0,8475.0,600.0,4675.0,10050.0,37600.0,140.0,14025.0,462.5,28821.0,7800.0,470.0,7870.0,6650.0,617.5,613.5,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,2021,5,10,2
2021-05-17,67000.0,1073.0,8600.0,471.0,27865.0,27883.0,27257.0,225.0,672.5,7150.0,256.0,480.0,467.0,630.0,525.0,6250.0,27165.0,200.0,9500.0,22250.0,26160.0,8475.0,660.0,4675.0,10050.0,37600.0,149.0,14025.0,497.5,29010.0,7800.0,503.0,7870.0,6650.0,655.0,665.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,2021,5,17,2
2021-05-24,71900.0,1078.0,8600.0,473.0,28524.0,28571.0,27865.0,213.0,675.0,7150.0,244.0,482.0,470.0,630.0,535.0,6250.0,27588.0,188.0,9500.0,22250.0,26709.0,8475.0,640.0,4675.0,10050.0,37600.0,165.0,14025.0,500.0,29303.0,7800.0,507.0,7870.0,6650.0,657.5,670.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5,2021,5,24,2
2021-05-31,71900.0,1096.0,8600.0,475.0,29326.0,28883.0,28807.0,189.0,672.5,7150.0,224.0,483.0,475.0,630.0,518.0,6250.0,28134.0,164.0,9500.0,22250.0,27659.0,8475.0,640.0,4675.0,10050.0,37600.0,180.0,14025.0,506.0,29809.0,7800.0,510.0,7870.0,6650.0,657.5,667.5,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5,2021,5,31,2
2021-06-07,72500.0,1128.0,8600.0,468.0,29672.0,28805.0,29278.0,207.0,662.5,7150.0,241.0,478.0,468.0,620.0,508.0,6250.0,28352.0,182.0,9500.0,24750.0,28162.0,8475.0,635.0,5390.0,12000.0,38350.0,190.0,16750.0,501.5,30160.0,7800.0,503.0,7870.0,6650.0,652.5,660.0,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5,2021,6,7,2
2021-06-14,74000.0,1120.0,8600.0,469.0,29561.0,28242.0,29330.0,213.0,656.0,7150.0,246.0,475.0,469.0,630.0,515.0,6250.0,28373.0,187.0,9500.0,24750.0,28260.0,8475.0,635.0,5390.0,12000.0,38350.0,196.0,16750.0,520.0,30148.0,7800.0,504.0,7870.0,6650.0,669.5,653.5,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5,2021,6,14,2
2021-06-21,74000.0,1116.0,8600.0,463.0,29375.0,27722.0,29190.0,219.0,661.5,7150.0,253.0,461.0,465.0,630.0,515.0,6250.0,28202.0,192.0,9500.0,24750.0,28003.0,8475.0,640.0,5390.0,12000.0,38350.0,201.0,16750.0,520.0,30128.0,7800.0,500.0,7870.0,6650.0,657.5,658.0,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5,2021,6,21,2
2021-06-28,74000.0,1134.0,8600.0,457.0,29065.0,26673.0,28969.0,214.0,655.0,7150.0,250.0,459.0,462.0,615.0,513.0,6250.0,27807.0,187.0,9500.0,24750.0,27679.0,8475.0,605.0,5390.0,12000.0,38350.0,211.0,16750.0,517.5,30111.0,7800.0,497.0,7870.0,6650.0,642.5,652.5,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0,2021,6,28,2
2021-07-05,74000.0,1175.0,11800.0,456.0,27776.0,25813.0,27889.0,218.0,660.0,10500.0,259.0,459.0,460.0,615.0,518.0,9500.0,26924.0,191.0,14500.0,28500.0,26892.0,10150.0,600.0,5475.0,12090.0,42500.0,220.0,16450.0,517.5,29662.0,10800.0,498.0,10930.0,9500.0,641.5,670.0,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0,2021,7,5,3
